RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,name,division,start_date,end_date,host,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1
1,1330,Π,-2,1257,Loss,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1330,Π,-8,1257,Loss,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1254,Δ,8,1257,Win,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1254,Δ,-9,1257,Loss,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1254,Δ,-5,1257,Loss,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1016,Π,1,1257,Win,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1016,Π,-4,1257,Loss,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1016,Π,10,1257,Win,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1128,Δ,-7,1257,Loss,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1128,Δ,-4,1257,Loss,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1128,Δ,8,1257,Win,5,0,7,5.0,24.0,92.0,-8,15,Patrick Henry College,Patrick Henry College,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1243,Δ,0,1320,Tie,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1243,Δ,3,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1243,Δ,2,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1622,Π,4,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1622,Π,4,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1622,Π,10,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1471,Δ,1,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1471,Δ,9,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1471,Δ,13,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1070,Π,21,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1070,Π,1,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1070,Π,19,1320,Win,11,1,0,11.5,23.0,83.0,87,9,Princeton University,Princeton University,False,False,False,False,,Caroline Kitchener (Bowman) 1320,Witness,27.5,Δ,Brandon Holt (Isaacs) 1320,Witness,27,Π,Caroline Kitchener 1320,Witness,25,Π,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1257,Π,-4,1330,Loss,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1257,Π,2,1330,Win,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1257,Π,8,1330,Win,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1443,Δ,1,1330,Win,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1443,Δ,8,1330,Win,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1443,Δ,12,1330,Win,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1616,Π,-14,1330,Loss,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1616,Π,-3,1330,Loss,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1616,Π,-6,1330,Loss,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1205,Δ,-2,1330,Loss,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1205,Δ,2,1330,Win,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1205,Δ,2,1330,Win,7,0,5,7.0,17.0,64.0,6,6,University of New Mexico,University of New Mexico,False,False,False,False,,Valeria Garcia (Isaacs) 1330,Witness,24,Π,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1365,Π,-10,1344,Loss,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1365,Π,-10,1344,Loss,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1365,Π,-5,1344,Loss,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1042,Δ,-13,1344,Loss,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1042,Δ,2,1344,Win,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1042,Δ,15,1344,Win,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1243,Δ,0,1344,Tie,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1243,Δ,-8,1344,Loss,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1243,Δ,-11,1344,Loss,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1148,Π,-10,1344,Loss,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1148,Π,-4,1344,Loss,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1148,Π,1,1344,Win,3,1,8,3.5,20.0,81.0,-53,18,Ohio State University,Ohio State University,False,False,False,False,,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1344,Δ,10,1365,Win,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1344,Δ,10,1365,Win,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1344,Δ,5,1365,Win,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1616,Π,-40,1365,Loss,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1616,Π,-7,1365,Loss,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1616,Π,-10,1365,Loss,6,0,6,6.0,17.0,66.0,-28,19,Florida State University,Florida State University,False,False,False,False,,Justin Nipper (Bowman) 1365,Witness,24,Δ,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
